"Postaja","Glob_sevanje_max","Glob_sevanje_mean","Hitrost_vetra_max","Hitrost_vetra_mean","Hitrost_vetra_min","Sunki_vetra_max","Sunki_vetra_mean","Sunki_vetra_min","Padavine_mean","Padavine_sum","Pritisk_max","Pritisk_mean","Pritisk_min","Vlaga_max","Vlaga_mean","Vlaga_min","Temperatura_Krvavec_max","Temperatura_Krvavec_mean","Temperatura_Krvavec_min","Temperatura_lokacija_max","Temperatura_lokacija_mean","Temperatura_lokacija_min","PM10","O3","Weekday","Month","Year","Season","O3Class","PM10Class","Year_mon"
"461","Koper",83,13.625,2.3,1.6375,1.1,3.6,2.9375,2.1,0.075,0.6,1007.8,1007.4625,1007.2,91.3,87.0375,72.8,4.1,3.775,3.2,15.4,13.5625,12.8,9.5,99.85,"sobota","maj",2014,"Pomlad","SREDNJA","NIZKA",maj 2014
"462","Koper",77,19.5,3.6,2.7,2.2,7.9,5.575,4.6,0,0,1010.1,1008.9875,1008.4,56.1,48.5,43.4,1.2,0.4125,-0.3,14.5,14.2125,13.9,8.1,102.05,"nedelja","maj",2014,"Pomlad","SREDNJA","NIZKA",maj 2014
"463","Koper",471,102.25,2.4,1.6625,0.9,3.9,2.925,1.9,0,0,1018.3,1017.4125,1016.4,73,63.3,36.5,0.7,-0.6625,-1.9,16.1,10.1375,7.7,15.8,124.85,"ponedeljek","maj",2014,"Pomlad","VISOKA","NIZKA",maj 2014
"464","Koper",430,100.8375,2.5,1.7375,0.5,3.7,2.8625,1,0,0,1019.3,1018.5875,1018.3,86,80.375,67.6,6,3.8625,3.1,16.4,12.0625,10.1,18.2,134.4,"torek","maj",2014,"Pomlad","VISOKA","NIZKA",maj 2014
"465","Koper",176,47,2.2,1.3,0.4,4.6,2.4375,1,0,1.9,1018.6,1017.5875,1017.2,74.4,65.125,58.7,4.1,3.9,3.6,17.4,14.0125,11.8,17.1,125.35,"sreda","maj",2014,"Pomlad","VISOKA","NIZKA",maj 2014
"466","Koper",481,106.125,2.8,1.7125,0.7,5.9,3.3875,1.1,0.4375,1.6,1018.7,1017.225,1016.2,89.7,82.0125,67.8,4.9,2.975,2.3,16.7,14.4,12.2,9,128.6,"èetrtek","maj",2014,"Pomlad","VISOKA","NIZKA",maj 2014
"467","Koper",500,108.875,2.9,1.875,1.1,3.9,2.9625,1.9,0,0,1017.8,1017.375,1016.8,79.3,71.6875,47.9,9.7,6.3,5,19.2,13.5,11.3,9.8,119.45,"petek","maj",2014,"Pomlad","SREDNJA","NIZKA",maj 2014
"468","Koper",478,105.625,2.7,1.875,1.3,4.2,3.4875,2.3,0,0,1015.3,1014.9625,1014.7,76.8,71.0125,64.3,10.7,7.5875,6.4,18.7,14.25,12.5,16.9,147.15,"sobota","maj",2014,"Pomlad","VISOKA","NIZKA",maj 2014
"469","Koper",180.6,52.175,4.2,2.1875,1.1,7.2,4.125,2,0,0,1011.3,1010.3375,1009.8,77.9,65.3125,57.3,7.1,6.25,5.5,20.3,18.525,17.3,14.6,123.45,"nedelja","maj",2014,"Pomlad","VISOKA","NIZKA",maj 2014
"470","Koper",102,29.375,2.3,1.775,1,5.3,4.4125,3.5,0.5625,4.5,1011.9,1011.2,1010.6,82.3,70.4375,55.6,1.2,0.275,-0.3,16.6,14.2625,13,7.5,85.15,"torek","maj",2014,"Pomlad","SREDNJA","NIZKA",maj 2014
"471","Koper",512,112.875,3.4,1.9375,1.1,6.8,4.025,2,0,0,1015.1,1014.0625,1013.4,65.2,59.9875,51.8,0.7,0.425,0.2,15.2,13.4125,11.9,7.6,106.1,"sreda","maj",2014,"Pomlad","SREDNJA","NIZKA",maj 2014
"472","Koper",333,76.5,2.4,1.7125,0.9,7.4,3.8875,1.9,0,0,1017.3,1016.95,1016.7,52.7,39.325,25.2,2.4,0.25,-0.8,15.6,14.0375,11.3,11.8,107.55,"èetrtek","maj",2014,"Pomlad","SREDNJA","NIZKA",maj 2014
"473","Koper",101,30.25,2.3,1.475,0.9,3.7,2.85,1.8,0,0,1013.8,1012.1625,1011.1,53.9,50.4125,47,0.9,0.1,-0.3,16.4,15.0375,14.3,13.7,84.8,"petek","maj",2014,"Pomlad","SREDNJA","NIZKA",maj 2014
"474","Koper",179,42.375,2.4,1.7375,0.9,4.3,3.3125,2.4,0.2375,1.9,1015.8,1014.975,1014.4,79.7,59.5625,49.5,1.7,1.3875,1.1,14.9,14.2,13.4,12.4,95.4,"sobota","maj",2014,"Pomlad","SREDNJA","NIZKA",maj 2014
"475","Koper",276,57.125,2.5,1.6625,1.1,4.9,3.2625,1.8,0,0,1016.8,1016.3,1015.8,76.9,70.625,64.3,2.8,2.4,1.8,16.7,15.3,14.7,8.8,115.65,"nedelja","maj",2014,"Pomlad","SREDNJA","NIZKA",maj 2014
"476","Koper",420,84.125,4.2,2.975,2,8.2,6.45,4.8,0,0,1017.2,1016.7,1016.4,73.2,66.575,57.5,4.3,2.875,2.1,19.1,16.6875,15.9,17.9,113.25,"ponedeljek","maj",2014,"Pomlad","SREDNJA","NIZKA",maj 2014
"477","Koper",543,116.875,2.8,1.725,1.1,4.5,3.15,1.8,0,0,1018.8,1017.725,1017.2,82.1,72.9625,53.3,5.6,4.2375,3.5,18.7,14.3875,12.2,18.2,120.1,"torek","maj",2014,"Pomlad","VISOKA","NIZKA",maj 2014
"478","Koper",489,109.75,2.5,1.9,1,3.9,3.075,1.6,0,0,1019.7,1019.375,1019.1,81.4,74.55,56.1,7.9,6.85,6.3,19.7,15.525,13.4,14.2,133.55,"sreda","maj",2014,"Pomlad","VISOKA","NIZKA",maj 2014
"479","Koper",447,101,2.8,1.925,0.6,4.1,3.0375,1.2,0,0,1017.6,1017.3125,1016.8,79.1,72.9875,56,11.2,8.8125,7.6,21.9,16.6125,14.7,20.4,134.1,"èetrtek","maj",2014,"Pomlad","VISOKA","NIZKA",maj 2014
"480","Koper",378,89.875,2.7,2.05,1.5,5.2,3.35,2.2,0,0,1014.4,1013.025,1012.3,80.3,71.1875,57.4,11,10.0625,9.1,21.8,18.3375,16.6,30.8,107,"petek","maj",2014,"Pomlad","SREDNJA","NIZKA",maj 2014
